Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sentence,data_eligible,matched_locations,translated_sentence_en,matched_locations_en
7645,9996,9996,अन्नपुर्ण पोष्ट राष्ट्रिय दैनिकका फोटो पत्रकार बरालको अनुपस्थितीमा उनकी आमा नारायणी बराललाई क्लवले आफ्नो १७ औं वार्षिकोत्सव एवं नवौं महाधिवेशनको अवसरमा शनिबार सम्मान गरेको हो,Yes,['नारायण'],Translation not found.,['Narayan']
7646,9998,9998,सरस्वतीनगरस्थित आयोजक एपेक्स लाइफ स्कुलमा भएको खेलमा काभ्याले बृहस्पति विद्या सदनलाई ६–३ गोलअन्तरले पराजित ग¥यो,Yes,['सरस्वती'],Translation not found.,['Saraswati']
7647,9999,9999,"v=5.2.1 
 
 
फारवेष्ट, शसस्त्र प्रहरी वल र सुदुरपश्चिम ११ सेमिफाइनलमा 
बुधबार, मंसिर १, २०७३ 
धनगढी (हाम्रो खेलकुद) – आयोजक फारवेष्ट पशुपति युवा क्लव, शसस्त्र प्रहरी वल र सुदुरपश्चिम ११ सुदुरपश्चिमको सर्वाधिक पुरस्कार राशीको शुभश्री प्यालेस फारवेष्ट पशुपति कप २०७३ को सेमिफाइनलमा पुगेका छन्",Yes,['धनगढी'],Translation not found.,['Dhangadhi']
7648,10000,10000,धनगढीको शुभश्री प्यालेस प्रा.लि.ले मुख्य प्रायोजन गरेको प्रतियोगिताका विभिन्न विधाका उत्कृष्ट खेलाडीहरु पनि जनही १० हजार पाउने आयोजक क्लबका सचिव ललित मिश्रले जानकारी दिए,Yes,['धनगढी'],Translation not found.,['Dhangadhi']
7649,10001,10001,सरस्वतीनगरस्थित आयोजक एपेक्स लाइफ स्कुलमा शुक्रबार भएको फाइनलमा विद्या संस्कारले संस्कृतिलाई टाइब्रेकरमा २–१ गोलले हरायो,Yes,['सरस्वती'],Translation not found.,['Saraswati']
7650,10002,10002,भोजपुरमा जन्मिएकी २७ बर्षे मिरा तत्कालिन नेकपा माओवादीकी लडाकु थिइन्,Yes,['भोजपुर'],Translation not found.,['Bhojpur']
7651,10004,10004,शंखमूलका सन्जोग चाम्लिङ राई र शेरवहादुर थापामगरले समान ४ गोल गरे,Yes,['शंखमूल'],Translation not found.,['Shankhamul']
7652,10008,10008,"धनगढीबाट पहिलो चरणमा पर्न सफल हुनेमा लोकेश चन्द, भिम सार्की, रोमन बम, अर्जुन साउद, सुरज ऐर, विपिन रावल, अनिलकुमार थापा, विक्रम ढगुन्ना, अमन पन्थी र अनिल विश्वकर्मा छन्",Yes,['धनगढी'],Translation not found.,['Dhangadhi']
7653,10009,10009,"यू १९ को पहिलो चरणमा स्वतः छनोट हुनेमा अभिनाष कर्ण, ललितनारायण राजवंशी, सन्दीप सुनार,दीपेन्द्र सिंह ऐरी, नन्दनकुमार यादव, कमलसिंह ऐरी, सागर भण्डारी, सन्दीप लामिछाने छन्",Yes,['नारायण'],Translation not found.,['Narayan']
7654,10010,10010,"त्यस्तै घमी , लोमान्थाङ, टागे ,मर्फा र सातौदिनमा तातोपानीमा पुगेर सकिनेछ",Yes,['तातोपानी'],Translation not found.,['Tatopani (Hot Water)']
7655,10011,10011,"समूह बीमा ९ खेलबाट २२ अंक जोडेको शंखमूलले शीर्ष स्थान, ताहाचल ९ खेलबाटै १९ अंकका साथ दोस्रो स्थानमा छ",Yes,['शंखमूल'],Translation not found.,['Shankhamul']
7656,10012,10012,प्रतियोगिता सातौदिनमा तातोपानीमा पुगेर सकिनेछ,Yes,['तातोपानी'],Translation not found.,['Tatopani (Hot Water)']
7657,10013,10013,अघिल्लो चरणमा १३ घण्टा ६ मिनेट ४७ सेकेण्डको अग्रताका साथ शुरु गरेका राजकुमारले सातौ दिनको अन्तिम चरणको रेस मनाङको मार्फा देखि म्याग्दीको तातोपानी सम्मको ५० किलोमिटरको दुरी १ घण्टा ४८ मिनेट १० सेकेण्डमा पुरा गरेका थिए,Yes,"['तातोपानी', 'मनाङ']",Translation not found.,"['Tatopani (Hot Water)', 'Manang']"
